Fowler,Jonathan,110609720,102
Fuentes,Bernard,110609722,89
Alvarado,Sonia,110609726,72
Barajas,Skyler,110609729,50
Mahoney,Wesley,110609734,83
Wright,Marquis,110609735,73
Wilson,Pablo,110609736,71
Mcneil,Lynn,110609737,77
Walters,Corinne,110609740,56
Allen,Norman,110609743,86
Wagner,Martha,110609746,85
Hensley,Alisa,110609750,54
Lyons,Latasha,110609752,81
Mendoza,Kate,110609753,59
Nash,Kaitlyn,110609756,69
Mercado,Patrice,110609759,91
Lynn,Roderick,110609760,86
Stephens,Ray,110609762,92
Sharp,Joshua,110609766,62
Cunningham,Terri,110609770,95
Riley,Christi,110609771,91
Ramos,Susan,110609773,100
Morrison,Judith,110609778,79
Cain,Anita,110609783,91
Dalton,Sabrina,110609784,97
Mathis,Malcolm,110609786,55
Klein,Nora,110609791,56
Garrett,Victoria,110609793,64
Coleman,Ashlie,110609798,69
Sheppard,Nina,110609800,99
Simon,Alyson,110609803,83
Frost,Christian,110609806,82
Hernandez,Susana,110609810,91
Davila,Quinton,110609813,72
Hooper,Kristopher,110609814,98
Vega,Roberto,110609817,51
Barajas,Jodie,110609819,59
Ellis,Katie,110609820,62
Foley,Anne,110609822,65
Mullen,Raul,110609823,65
Nielsen,Julianne,110609828,86
Gregory,Casandra,110609831,72
Stokes,Alisha,110609833,53
Hawkins,Charlie,110609835,80
Estes,Monica,110609838,57
Paul,Bethany,110609839,55
Davidson,Christin,110609841,68
Blair,Heath,110609843,74
Holmes,Kathleen,110609848,61
Hoffman,Andrew,110609851,51
Haynes,Briana,110609852,100
Woodward,Linda,110609857,68
Oneal,Rebekah,110609862,51
Hanson,Anita,110609867,91
Conway,Omar,110609872,71
Valentine,Harry,110609877,72
Chang,Theresa,110609881,58
Murillo,Jodie,110609884,100
Tyler,Jay,110609889,68
Downs,Barry,110609890,79
Charles,Charlene,110609895,84
Williamson,Jami,110609897,52
Ayers,Stanley,110609898,91
Hanna,Sally,110609902,105
Blevins,Maegan,110609906,98
Calderon,Tricia,110609911,53
Figueroa,Jonathon,110609916,62
Christian,Kasey,110609918,63
Miller,Carla,110609919,60
Patrick,Chelsie,110609924,55
Benton,Darrin,110609928,91
Arellano,Guillermo,110609932,79
Vincent,Briana,110609935,70
Ewing,Tyson,110609937,66
Brock,Marisela,110609938,102
Jarvis,Orlando,110609942,97
Sanders,Stefan,110609943,81
Avery,Sheena,110609947,66
Hampton,Lesley,110609948,88
Marsh,Breanne,110609949,97
Rogers,Alisa,110609952,74
Coleman,Eric,110609954,61
Bryan,Trisha,110609959,103
Woods,Brandie,110609964,89
Flores,Lindsey,110609967,60
Carlson,Cheryl,110609969,99
Hardy,Isaac,110609971,70
Whitney,Dominick,110609974,63
Atkins,Dylan,110609979,89
Bray,Michele,110609980,76
Archer,Billy,110609982,55
Zamora,Oliver,110609987,105
Collins,Alexander,110609989,69
Henry,Celeste,110609992,99
Harrell,Warren,110609994,53
Ortiz,Demarcus,110609995,83
Warner,Betsy,110609998,59
Rogers,Dena,110610001,64
Dorsey,Kerry,110610002,74
Fry,Martin,110610004,66
Randall,Darrell,110610005,83
Montgomery,Hector,110610007,52
Hoffman,Xavier,110610008,73
Rodgers,Mia,110610010,84
Reynolds,Susana,110610013,82
Harvey,Donte,110610015,64
Richards,Margaret,110610019,78
Maxwell,Eileen,110610021,58
Smith,Kristina,110610025,58
Clayton,Katie,110610028,80
Orr,Daisy,110610029,51
Wang,Melissa,110610030,67
Middleton,Molly,110610032,81
Greene,Dawn,110610036,92
Sloan,Melisa,110610041,81
Marshall,Ashely,110610045,89
Beasley,Natalia,110610047,81
Shepherd,Donald,110610050,57
Hurst,Raul,110610052,53
Bass,Katelyn,110610053,99
Farley,Elyse,110610056,97
Brewer,Kari,110610061,52
Marks,Mia,110610066,89
Cisneros,John,110610069,74
Harvey,Jamar,110610074,68
Coleman,Kerry,110610076,69
Mcneil,Elena,110610077,96
Finley,Christine,110610080,105
Hinton,Lacey,110610085,105
Murillo,Tammy,110610087,102
Mcpherson,Ethan,110610092,65
Richards,Blanca,110610094,74
Fox,Nora,110610099,61
Escobar,Darryl,110610104,80
Acevedo,Jesus,110610107,69
Rosales,Malcolm,110610110,72
Williamson,Marcos,110610115,92
Goodman,Candice,110610120,77
Roman,Donovan,110610121,53
Harper,Jill,110610124,56
Ryan,Edward,110610127,80
Cline,Trisha,110610131,51
Suarez,Tanner,110610134,89
Dunlap,Jeannette,110610135,76
Knapp,Arturo,110610137,60
Andrews,Vernon,110610138,74
Crosby,Alana,110610141,101
Hopkins,Pablo,110610146,77
Moran,Jamal,110610150,85
Ferrell,Lorena,110610155,51
Richard,Enrique,110610156,74
Davidson,Dena,110610159,56
Burnett,Jaclyn,110610161,91
Kemp,Javier,110610162,71
Singh,Tonya,110610167,78
Norris,Betty,110610169,72
Clay,Laura,110610172,83
Sloan,Maria,110610173,51
Boyer,Kendra,110610176,81
Reid,Kenneth,110610181,97
Melton,Dennis,110610184,102
Kelley,Terrence,110610185,72
Franklin,Jerrod,110610189,51
Osborn,Brett,110610191,84
Serrano,Gavin,110610194,91
Johns,Christi,110610197,104
Andrews,Nora,110610201,78
Wilkinson,Dena,110610202,54
Mclean,Calvin,110610206,61
Alvarado,Joanna,110610208,96
Anthony,Mason,110610210,50
Griffin,Elisa,110610211,62
Perez,Rolando,110610215,95
Weeks,Ernesto,110610219,74
Callahan,Darin,110610222,55
Roberts,Tracy,110610225,105
Jacobs,Cassidy,110610230,97
Roach,Mandy,110610233,65
Patterson,Abel,110610237,95
Newton,Shelley,110610238,50
Cooley,Sonia,110610242,85
Meyers,Christy,110610247,85
Noble,Freddie,110610252,66
Jordan,Leonard,110610253,103
Franco,Eddie,110610257,70
Carr,Fabian,110610261,99
Walls,Dena,110610263,80
Ramsey,Julia,110610268,52
Suarez,Eva,110610272,56
Chandler,Ruby,110610274,56
Clark,Jake,110610276,70
Norton,Bridget,110610279,73
Neal,Daisy,110610284,50
Ball,Darius,110610286,56
Larsen,Aubrey,110610288,93
Summers,Hope,110610289,86
Villa,Tina,110610293,52
Singleton,Ariel,110610295,94
Archer,Claire,110610298,93
Murphy,Derek,110610301,69
Mcgrath,Peter,110610303,101
Sosa,Vivian,110610305,74
Allen,Alyssa,110610308,89
Crane,Carmen,110610309,94
Delacruz,April,110610310,99
Harding,Nora,110610311,105
Stephens,Jami,110610314,98
Ryan,Emily,110610315,79
Kennedy,Christian,110610316,102
Campbell,Jillian,110610320,105
Shepherd,Ismael,110610325,58
Campbell,Jackie,110610330,62
Carlson,Stefan,110610333,62
Heath,Eva,110610338,58
Tanner,Kristen,110610341,94
Boyd,Collin,110610342,66
Choi,Sasha,110610345,72
Irwin,Casandra,110610350,87
Randall,Courtney,110610352,75
Fischer,Kylie,110610355,91
Villanueva,Charity,110610358,96
Christensen,Tiffany,110610360,82
Peterson,Rose,110610365,82
Jacobson,Daisy,110610370,56
Hobbs,Kathryn,110610375,69
Dorsey,Callie,110610380,95
Harper,Douglas,110610383,78
Villa,Gustavo,110610385,71
Morrow,Frank,110610388,98
Spears,Ariana,110610390,82
Garrison,Paula,110610394,85
Aguirre,Isabel,110610396,52
Summers,Abraham,110610401,54
Reynolds,Mario,110610402,93
Webb,Valerie,110610403,102
Edwards,Dexter,110610404,63
Wheeler,Darrell,110610409,63
Joseph,Ian,110610414,65
Mendoza,Norman,110610418,80
Garrison,Dallas,110610422,75
Singleton,Diana,110610425,64
Thomas,Jacquelyn,110610426,100
Sexton,Dennis,110610427,78
Day,Michael,110610432,64
Jimenez,Megan,110610434,70
Briggs,Dwayne,110610437,73
Guzman,Maria,110610442,52
Harvey,Rocio,110610444,73
Mcintosh,Clifton,110610449,76
Houston,Lamar,110610454,61
Neal,Shane,110610459,102
Oliver,Alejandro,110610462,80
Good,Hunter,110610466,88
Cain,Sasha,110610468,103
Shepherd,Scott,110610473,53
Johnson,Heath,110610476,96
Frost,Joseph,110610478,103
Barber,Ashely,110610480,95
Knight,Domonique,110610484,60
Richard,Ray,110610485,77
Gillespie,Chiquita,110610488,57
Mathis,Nicole,110610489,68
Brandt,India,110610493,101
Miller,Celia,110610494,65
Harding,Nathan,110610499,91
Callahan,Rory,110610500,52
Austin,Clarissa,110610504,86
Krause,Alma,110610505,67
Hoover,Jay,110610507,57
Castaneda,Kristal,110610512,96
Rojas,Omar,110610517,54
Dunn,Terrence,110610519,70
Esparza,Cindy,110610521,91
Russo,Shayla,110610525,103
Reese,Micheal,110610528,65
Irwin,Damian,110610533,63
Church,Devon,110610536,78
Cohen,Rickey,110610541,60
Rojas,Larry,110610543,98
Vargas,Tyson,110610548,65
Kelley,Keri,110610550,69
Barker,Lucy,110610552,62
Sellers,Briana,110610557,51
Flynn,Kristal,110610561,76
Pratt,Brittany,110610566,78
Alvarez,Kate,110610568,73
Waters,Samuel,110610570,105
Ayala,Josephine,110610571,56
Roy,Tina,110610576,82
Chung,Darnell,110610578,78
Robinson,Donald,110610580,76
Taylor,Charlotte,110610583,102
Nixon,Duane,110610584,75
Brooks,Claire,110610586,56
Edwards,Dominic,110610591,103
Stein,Antwan,110610596,63
Hicks,Melvin,110610600,61
Browning,Quentin,110610602,57
Stanley,Alyson,110610606,60
Walsh,Katherine,110610607,60
Shaw,Lyndsey,110610610,104
Schaefer,Shannon,110610611,58
Carr,Patrice,110610613,93
Valencia,Damien,110610615,102
Sanford,Katharine,110610617,69
Arellano,Travis,110610619,56
Blackwell,Nolan,110610620,97
Cardenas,Victor,110610624,51
Rose,Kathy,110610626,79
Rubio,Mallory,110610631,105
Mayer,Heather,110610633,79
Dawson,Alvin,110610634,56
Krause,Tiffany,110610635,81
Dixon,Carly,110610637,69
Daugherty,Rory,110610638,64
Compton,Judy,110610641,97
Yoder,Faith,110610643,82
Solis,Andre,110610648,73
Stark,Joann,110610649,75
Wise,Isaiah,110610653,56
Lawson,Lena,110610656,72
Bird,Kenneth,110610659,87
Weeks,Katelyn,110610663,56
Anderson,Byron,110610666,99
Mckay,Oliver,110610671,90
Walls,Eva,110610675,82
Underwood,Grace,110610678,62
Klein,Angelo,110610682,55
Finley,Christina,110610686,64
Pope,Aimee,110610690,93
Figueroa,Daniel,110610692,87
Lyons,Taryn,110610695,98
Morrison,Candice,110610698,71
Myers,Timothy,110610699,103
Goodman,Neil,110610700,51
Delacruz,Staci,110610703,72
Collins,Terrell,110610708,56
Bond,Joyce,110610710,56
Ferrell,Lacy,110610714,82
Payne,Lamar,110610719,88
English,Kaitlyn,110610721,55
Fields,Nathan,110610722,94
Alexander,Alicia,110610724,85
Robles,Diana,110610728,60
Paul,Anne,110610731,50
Barrett,Summer,110610733,84
Mccarty,Leigh,110610735,52
Arias,Chanel,110610739,98
Kaufman,Elise,110610742,99
Casey,Diane,110610746,100
Phillips,Milton,110610749,83
Cross,Latrice,110610752,61
Espinoza,Juan,110610757,78
Holder,Howard,110610759,59
Dillon,Marilyn,110610762,67
Knapp,Dylan,110610765,83
Hodge,Skyler,110610766,105
Rangel,Felix,110610771,99
Wall,Kristopher,110610774,72
Nicholson,Brianne,110610776,54
Wallace,Blanca,110610778,86
Klein,Kristi,110610780,60
Ochoa,Isaac,110610784,67
Ellison,Luke,110610787,102
Weaver,Katelyn,110610791,54
Lane,Hope,110610793,80
Huang,Trevor,110610796,55
Mayo,Savannah,110610801,78
Hooper,Jay,110610802,76
Rowe,Eugene,110610807,73
Barnett,Kira,110610809,72
Hopkins,Sherry,110610811,68
Trevino,Christi,110610812,90
Joseph,Shelly,110610815,75
Woodward,Sam,110610820,94
Camacho,Darrell,110610822,81
Sloan,Enrique,110610825,51
Frye,Janine,110610826,98
Gordon,Casandra,110610830,64
Wang,Elisa,110610834,69
Harper,Tonya,110610838,64
Joseph,Chanel,110610840,56
Frank,Sara,110610844,105
Wallace,Genevieve,110610848,52
Flynn,Audra,110610849,53
George,Stephanie,110610850,102
Kaufman,Byron,110610855,105
Burton,Denise,110610857,80
Atkinson,Russell,110610861,99
Maldonado,Sidney,110610863,104
Pennington,Bernard,110610868,56
Shepherd,Cindy,110610869,99
Oconnor,Gloria,110610872,90
Merritt,Natalia,110610873,62
Fuller,Joey,110610875,96
Cruz,Erin,110610879,90
Shah,Gabriel,110610883,94
Pope,Owen,110610884,75
Decker,Craig,110610885,100
Novak,Ebony,110610887,77
Miles,Donna,110610891,64
Howell,Bernard,110610894,77
Harding,Gary,110610898,74
Walter,Larissa,110610899,69
Salazar,Mitchell,110610903,58
Baird,Bryce,110610905,51
Spears,Brad,110610909,51
Jefferson,Alan,110610910,65
Hardin,Carlos,110610914,78
Chandler,Sandra,110610917,63
Mora,Ciara,110610919,56
Atkins,Rocio,110610922,64
Carlson,Maureen,110610926,79
Gill,Nora,110610927,89
Fitzpatrick,Rafael,110610932,52
Howard,Dena,110610937,97
Madden,Ralph,110610942,63
Gregory,Sherri,110610944,91
Shea,Shirley,110610949,102
Chambers,Cindy,110610950,51
Shannon,Nancy,110610954,93
Brewer,Marshall,110610956,66
Petersen,Bryce,110610958,88
Bridges,Kelli,110610962,70
Cobb,Lindsey,110610964,67
Mercer,Clifton,110610968,71
Kaiser,Natalia,110610970,61
Hayden,Cody,110610971,71
Cameron,Carly,110610976,71
Wiley,Cole,110610981,91
Acevedo,Becky,110610984,91
Ballard,Raven,110610985,78
Fernandez,Faith,110610988,68
Olsen,Jade,110610989,100
Greene,Donald,110610991,73
Dennis,Christi,110610992,61
Woodward,Ana,110610994,65
Haas,Dena,110610995,50
Mooney,Celeste,110610999,94
Bridges,Annette,110611002,73
Duncan,Stuart,110611007,56
Meadows,Nicole,110611008,67
Ballard,Andy,110611012,71
Nunez,Katie,110611017,70
Bryant,Katherine,110611018,68
Allen,Claire,110611023,55
Edwards,Carolyn,110611024,105
Bowers,Victoria,110611026,77
Kidd,Sasha,110611027,90
Ibarra,Domonique,110611028,94
Waller,George,110611029,86
Mata,Jacqueline,110611033,78
Barr,Elias,110611035,75
Trevino,Ismael,110611040,55
Lam,Saul,110611041,82
Kline,Ellen,110611044,91
Hester,Kristy,110611049,87
Wang,Margarita,110611050,99
Daniel,Antoine,110611054,54
Harmon,Luke,110611055,66
Castaneda,Claudia,110611057,56
Ortega,Maegan,110611059,71
Barrett,Cara,110611060,88
Stanley,Stacie,110611063,78
Blanchard,Hayley,110611066,75
Cain,Trevor,110611071,91
Morgan,Julio,110611073,89
Riggs,Herbert,110611075,86
Beltran,Damon,110611080,85
Watkins,Serena,110611083,58
Black,Damian,110611085,78
Le,Terrell,110611088,50
Pitts,Annie,110611092,85
Espinoza,Kendall,110611093,98
Banks,Victor,110611094,80
Horn,Edwin,110611098,51
Wiley,Veronica,110611099,68
Escobar,Esther,110611104,79
Ellis,Angelina,110611105,85
Shields,Britney,110611108,59
Camacho,Taylor,110611111,92
Lam,Alisa,110611114,79
Snyder,Holly,110611117,73
Mahoney,Jeanette,110611119,73
Burns,Gloria,110611120,51
Anthony,Walter,110611123,70
Buckley,Brooke,110611124,80
Reese,Kyle,110611126,80
Gilbert,Kathryn,110611129,87
Kelly,Dominick,110611131,88
Brandt,Ebony,110611135,86
Johns,Annette,110611139,87
Russo,Samuel,110611142,73
Schultz,Cortney,110611143,64
Mullins,Nolan,110611144,57
Diaz,Kylie,110611149,84
Compton,Melissa,110611154,78
Anthony,Cassie,110611156,92
Moon,Alberto,110611160,56
Miranda,Barry,110611163,67
Francis,Debra,110611165,58
Murphy,Tina,110611166,55
Stanton,Audra,110611167,53
Waller,Larry,110611169,68
Lloyd,Rachael,110611170,89
Grimes,Natasha,110611173,100
Gallagher,Jessica,110611175,56
Bean,Rick,110611180,103
Ortiz,Shelley,110611182,93
Mckenzie,Mercedes,110611185,79
Pearson,Andre,110611187,93
Travis,Christin,110611190,97
Chavez,Kenneth,110611195,60
Merritt,Quentin,110611199,65
Calderon,Lydia,110611203,56
Ochoa,Belinda,110611208,82
Holmes,Jonathan,110611210,55
Vazquez,Sherri,110611213,71
Ballard,Herbert,110611217,78
Velazquez,Emmanuel,110611218,75
Stevens,Juan,110611223,58
Moran,Laurel,110611225,105
Foster,Skyler,110611228,79
Sandoval,Meagan,110611231,53
Ruiz,Guillermo,110611235,75
Poole,Anna,110611240,56
Cox,Oliver,110611242,65
Alexander,Joel,110611245,58
Parker,Deanna,110611247,56
Wolfe,Eva,110611249,58
Hunt,Marquis,110611254,73
Doyle,Bernard,110611258,84
Pope,Lisa,110611259,83
Shepherd,Felicia,110611262,67
Hendricks,Orlando,110611267,99
Craig,Barry,110611272,89
Huff,Jasmin,110611276,96
Stokes,Lawrence,110611279,55
Santos,Ruben,110611282,66
Osborn,Zachariah,110611286,104
Huynh,Aimee,110611291,60
Deleon,George,110611293,72
Whitehead,Kristine,110611297,68
Duran,Vernon,110611299,66
Garcia,Leon,110611301,57
Lloyd,Daniela,110611304,99
Klein,Elena,110611307,75
Calderon,Audrey,110611310,62
Petty,Hannah,110611313,63
Holt,Tameka,110611317,55
Bryant,Jack,110611321,89
Rios,Dwayne,110611322,52
Terry,Christa,110611325,87
Aguilar,Natalia,110611330,56
Gonzalez,Priscilla,110611335,50
Alvarado,Brianne,110611339,72
Gentry,Chelsea,110611340,94
Church,Bianca,110611341,75
Kelley,Marissa,110611342,60
Joyce,Harry,110611343,102
Rivas,Jeanette,110611348,102
Valencia,Ian,110611352,78
Beltran,Rosemary,110611353,97
Malone,Hope,110611357,61
Phelps,Skyler,110611361,78
Vega,Jerry,110611362,94
Duarte,Sierra,110611365,93
West,Lamar,110611369,102
Mullen,Saul,110611373,50
Rasmussen,John,110611377,94
Klein,Melanie,110611379,64
Webster,Shawna,110611382,84
Buchanan,Frances,110611387,97
Klein,Nicholas,110611392,87
Yang,Dominick,110611396,53
Avila,Gerardo,110611401,91
Mosley,Sonia,110611405,98
Parrish,Brandon,110611410,60
Knox,Adriana,110611414,105
Morse,Dominique,110611419,67
Mathis,Hilary,110611422,67
Bush,Bridget,110611426,83
Norris,Nickolas,110611427,62
Carroll,Brandon,110611428,91
Haas,Kristine,110611433,103
Abbott,Toni,110611434,99
Mercer,Lakeisha,110611438,83
Espinoza,Nolan,110611443,57
Stark,Jami,110611444,55
Rowe,Meredith,110611449,68
Crosby,Brandi,110611452,56
Greene,Justine,110611454,100
Mayer,Tristan,110611458,50
Erickson,Ronald,110611459,74
Benitez,Maurice,110611461,80
Lloyd,Rebecca,110611465,90
Evans,Melinda,110611467,93
Nash,Stephan,110611468,99
Ibarra,Richard,110611473,53
Osborn,Brett,110611475,86
Galvan,Alana,110611479,64
Harrell,Kerri,110611483,55
Johns,David,110611487,78
Hood,Teresa,110611489,70
Cisneros,Joanne,110611493,58
Cordova,Colleen,110611497,60
Deleon,Dustin,110611498,96
Mason,Courtney,110611499,88
Patton,Kimberly,110611504,52
Archer,Audra,110611508,78
Acevedo,Mia,110611510,51
Harris,Kacie,110611513,83
Soto,Dena,110611517,65
Church,Brittany,110611519,99
Carr,Antoine,110611520,103
Richard,Hope,110611522,58
Freeman,Jesus,110611527,56
Singh,Martha,110611531,92
Beltran,Janet,110611534,79
Haas,Orlando,110611539,61
Goodwin,Chelsea,110611540,93
Peters,Katharine,110611545,81
Rush,Sierra,110611548,105
Webster,Tia,110611549,63
Lara,Tessa,110611553,80
Wilkins,Charles,110611558,103
Fitzpatrick,Brandy,110611563,69
Mason,Lori,110611564,79
Salinas,Freddie,110611567,98
Burton,Elisha,110611572,61
Mclean,Samantha,110611573,70
Molina,Bobbi,110611577,73
Shannon,Brittney,110611582,90
Harris,Ashly,110611584,103
George,Lena,110611586,67
Roberts,Jameson,110611591,63
Watkins,Ty,110611595,86
Stout,Mike,110611599,85
Bean,Regina,110611601,96
Patton,Bruce,110611606,73
Branch,Darnell,110611609,94
Haley,India,110611611,52
Mueller,Cathy,110611613,99
Valdez,Tyler,110611617,94
Nelson,Bianca,110611621,63
Shepherd,Lauren,110611622,94
Baldwin,Kristi,110611626,92
Solomon,Grace,110611629,82
Townsend,Kathryn,110611632,102
Hardy,Tera,110611634,55
Ashley,Yvette,110611637,99
Chaney,Tiffani,110611640,63
Trevino,Teresa,110611643,60
Carr,Carolyn,110611648,87
Sosa,Gregory,110611653,70
Ho,Leticia,110611656,72
Nelson,Leslie,110611658,102
Jennings,Terrell,110611660,90
Krause,Lewis,110611663,55
Walsh,Miles,110611664,51
Little,Peter,110611665,85
Shea,Scott,110611669,81
Wilcox,Jeanette,110611673,69
Forbes,Valerie,110611678,97
Buckley,Evelyn,110611680,83
Fernandez,Tasha,110611681,87
Mccann,Kirk,110611683,75
Watts,Rachael,110611684,89
Lara,Gabriel,110611686,71
Li,Carolyn,110611687,59
Zimmerman,Lena,110611692,78
Craig,Teresa,110611696,65
Burton,Guillermo,110611698,63
Chung,Esteban,110611699,68
Cruz,Latrice,110611703,72
Osborne,Damien,110611707,60
Stout,Freddie,110611710,92
Woodward,Justine,110611713,77
Castillo,Molly,110611716,90
Bell,Erik,110611717,86
Edwards,Jacquelyn,110611721,103
Vega,Taylor,110611724,76
Erickson,Angelica,110611729,96
Charles,Santana,110611730,74
Arias,Dale,110611734,85
Mays,Jayme,110611738,54
Hogan,Yvonne,110611743,50
Schwartz,Chelsie,110611747,84
Roberson,Eileen,110611750,78
Pollard,Shayna,110611754,54
Paul,Leon,110611759,97
Baxter,Julius,110611764,52
Hogan,Roy,110611769,60
Mcgee,Donte,110611774,97
Strong,Devin,110611777,59
Berger,Terrance,110611778,73
Lewis,Kory,110611782,79
Marquez,Mary,110611786,89
Livingston,Shawna,110611787,91
Brooks,Larry,110611792,80
Flynn,Sherri,110611794,83
Good,Jackie,110611797,72
Holder,Kristi,110611799,66
Herman,Elias,110611804,100
Hopkins,Marshall,110611807,51
Welch,Kaitlin,110611808,54
Lynch,Gloria,110611813,51
Webster,Brendan,110611818,71
Mullins,Latasha,110611823,56
Guzman,Veronica,110611828,56
Jimenez,Deborah,110611829,67
Chan,Alicia,110611834,102
Farley,Alice,110611838,105
Page,Donald,110611840,79
Kramer,Roger,110611844,63
Carey,Jessie,110611848,60
Moody,Cameron,110611851,59
West,Colby,110611854,98
Cisneros,Nathaniel,110611856,68
Dorsey,Angel,110611858,75
Ramirez,Julianne,110611860,72
Ramos,Kenneth,110611863,92
Webster,Martha,110611865,92
Nunez,Cedric,110611869,63
Rosario,Orlando,110611871,50
Navarro,Norman,110611873,76
Glenn,Chiquita,110611874,72
Whitaker,Shayla,110611877,102
Good,Luke,110611880,77
Merritt,Katharine,110611883,55
Ware,Aimee,110611885,61
Donovan,Erica,110611887,61
Sloan,Rocky,110611891,79
Brooks,Ciara,110611896,79
Mata,Miranda,110611899,63
Salinas,Arthur,110611901,103
Joseph,Jonathon,110611906,85
Bullock,Jesus,110611909,63
Padilla,Darrell,110611913,52
Fry,Daisy,110611916,51
Clayton,Bryan,110611918,89
Whitney,Maureen,110611919,67
Whitney,Sandra,110611922,51
Crosby,Jean,110611927,101
Atkins,Valerie,110611932,104
Shepherd,Rochelle,110611936,98
Mcbride,Alisa,110611937,102
Barnett,Blair,110611938,84
Bright,Abraham,110611942,104
Santana,Jerry,110611943,99
Ball,Shayna,110611947,66
Sherman,Trent,110611950,90
Hinton,Kristina,110611954,51
Henson,Neil,110611956,95
Glenn,Anna,110611958,91
Cisneros,Shirley,110611960,97
Chen,Ralph,110611964,92
Bauer,Anthony,110611967,61
Hartman,Phillip,110611968,92
Sanders,Tyrone,110611971,81
Carrillo,Dana,110611972,93
Jimenez,Haley,110611975,81
Campbell,Julianne,110611977,97
Lyons,Alfred,110611978,65
Stafford,Dwight,110611982,63
Cooley,Maxwell,110611985,56
Mcneil,Charlotte,110611988,65
Keith,Allen,110611992,81
Moreno,Irene,110611995,60
Vaughan,Adrienne,110611998,68
Farrell,Deborah,110611999,103
Lane,Joanne,110612002,57
Wolfe,Jillian,110612004,58
Mercer,Dominic,110612007,58
Benjamin,Ashleigh,110612009,88
Hanson,Chiquita,110612010,100
Hardy,Serena,110612011,84
Byrd,Courtney,110612015,51
Yu,Beth,110612017,86
Sawyer,Karla,110612021,87
Cervantes,Jeremy,110612023,89
Summers,Jennifer,110612026,55
Raymond,Anna,110612029,71
Gilbert,Tracy,110612034,76
Galvan,Sean,110612035,80
Kelly,Jesse,110612038,79
Casey,Mia,110612043,78
Harris,Alissa,110612048,59
Fleming,Saul,110612051,101
Oconnell,Christine,110612053,91
Shepard,Ashely,110612054,71
Wyatt,Stacy,110612059,94
Donaldson,Shauna,110612063,75
Ali,Bruce,110612066,96
Vazquez,Jeffrey,110612068,67
Ortega,Alecia,110612073,65
Mccarty,Katy,110612076,72
Michael,Jay,110612080,78
Cross,Chrystal,110612085,61
Levine,Christi,110612087,72
Valentine,Trisha,110612089,55
Fields,Preston,110612092,92
Hurley,Emily,110612095,99
Hatfield,Ray,110612097,97
Choi,Derrick,110612102,99
Fitzpatrick,Terrence,110612107,60
Pratt,Jameson,110612108,57
Valentine,Leroy,110612113,73
Lara,Rick,110612115,70
Daniel,Chelsey,110612118,62
Ramos,Peter,110612120,87
Everett,Callie,110612121,102
Rocha,Lara,110612126,94
Lynch,Jacquelyn,110612128,77
Vaughn,Wendy,110612133,69
Grant,Shannon,110612134,60
Trevino,Meagan,110612139,97
Todd,Micaela,110612143,86
Cummings,Ricky,110612145,53
Lowery,Dianna,110612147,89
Park,Alexis,110612149,89
Peters,Matthew,110612150,55
Barker,Chance,110612152,103
Arias,Herbert,110612154,76
Newman,Christian,110612158,86
Bright,Chad,110612161,98
Bryant,Brandie,110612162,100
Clay,Alejandra,110612167,96
Rodriguez,Lacy,110612171,72
Sexton,Graham,110612174,98
Tyler,Summer,110612176,61
Lucas,Ebony,110612179,77
Olsen,Brooke,110612182,93
Shannon,Loren,110612187,73
David,Donna,110612192,88
Sparks,Sierra,110612197,69
Carr,Julio,110612199,63
Cox,Trey,110612201,103
Bean,Edwin,110612204,97
Huerta,Fernando,110612209,89
Woodard,Suzanne,110612214,73
Farley,Lacey,110612215,67
Lucero,Anita,110612217,62
Clements,Darryl,110612222,52
Walters,Jeremiah,110612223,76
Taylor,Kelly,110612227,74
Friedman,Peter,110612232,71
Archer,Glenn,110612237,54
Ryan,Jerome,110612242,78
Kennedy,Tia,110612246,62
Galloway,Elisabeth,110612248,65
Soto,Christian,110612253,68
Good,Jared,110612255,103
Norton,Susana,110612256,98
Rocha,Rene,110612259,78
Grant,Stacie,110612262,90
Kaufman,Darin,110612263,85
Ellison,Kenneth,110612264,96
Mejia,Fallon,110612266,56
White,Darin,110612270,57
Gomez,Rosa,110612273,88
Farrell,Brent,110612278,79
Madden,Eduardo,110612281,76
Bray,Rita,110612283,69
Newman,Elijah,110612286,62
Archer,Elise,110612291,91
Roberts,Olivia,110612296,60
Sims,Esther,110612297,94
Mercer,Clarence,110612301,70
Zamora,Teri,110612303,97
Lowery,Eli,110612306,94
Hinton,Jenna,110612310,65
Mcbride,Marilyn,110612313,79
Cameron,Nikki,110612317,101
Copeland,Summer,110612322,94
Cooley,Denise,110612324,91
Sparks,Daisy,110612327,57
Sellers,Tierra,110612330,103
Greene,Malcolm,110612331,91
Lopez,Terence,110612332,105
Cooper,Stuart,110612337,87
Spencer,Bradley,110612341,62
Gaines,Kelly,110612343,96
Ryan,Timothy,110612348,105
Gallegos,Maxwell,110612352,84
Meyers,Sarah,110612355,89
Bishop,Kira,110612356,84
Castro,Neal,110612358,54
Small,Tina,110612360,100
Carson,Jennie,110612362,67
Cardenas,Pedro,110612363,82
Foster,Kristal,110612366,76
Graves,Sheri,110612368,57
Frye,Sam,110612373,94
Vaughn,Kyle,110612375,70
Bishop,Felix,110612377,72
Dawson,Karen,110612379,94
Simon,Leo,110612384,85
Price,Neil,110612388,85
Edwards,Cathy,110612393,100
